t_s,phase,joint,joint_index,command,pass_index,amplitude,direction,target_endpoint_deg,stop_reason,slew_deg,boom_deg,arm_deg,bucket_deg,slew_vel_deg_s,boom_vel_deg_s,arm_vel_deg_s,bucket_vel_deg_s,segment_id,progress_vel_deg_s,progress_vel_deg_s_med,joint_angle_deg,joint_vel_deg_s,forward_vel_deg_s,rate_per_command,source_segment_id,angle_bin_deg
826.46499,sweep,boom,1,-0.6,2,0.6,-1,,,10.765784,-3.586409,29.209261,-116.493217,-0.144841,-7.910976,-0.896042,-1.225885,78,7.910976,8.973458,-3.586409,-7.910976,7.910976,13.18496,78,-4.0
826.485779,sweep,boom,1,-0.6,2,0.6,-1,,,10.778775,-3.813404,29.227867,-116.506668,0.624901,-10.919009,0.894969,-0.647242,78,10.919009,8.398204,-3.813404,-10.919009,10.919009,18.198348333333335,78,-4.0
826.506475,sweep,boom,1,-0.6,2,0.6,-1,,,10.784759,-4.02152,29.246376,-116.500099,0.289083,-10.055221,0.894311,0.317464,78,10.055221,8.398204,-4.02152,-10.055221,10.055221,16.758701666666667,78,-4.0
826.527268,sweep,boom,1,-0.6,2,0.6,-1,,,10.777259,-4.19614,29.247101,-116.507133,-0.360683,-8.398204,0.03482,-0.338346,78,8.398204,8.398204,-4.19614,-8.398204,8.398204,13.997006666666667,78,-4.0
826.547957,sweep,boom,1,-0.6,2,0.6,-1,,,10.784718,-4.355011,29.238672,-116.526764,0.360496,-7.678687,-0.407373,-0.948777,78,7.678687,8.848903,-4.355011,-7.678687,7.678687,12.797811666666668,78,-4.0
826.568754,sweep,boom,1,-0.6,2,0.6,-1,,,10.782354,-4.518661,29.198853,-116.521858,-0.11364,-7.869428,-1.914807,0.23582,78,7.869428,9.019073,-4.518661,-7.869428,7.869428,13.115713333333334,78,-4.0
826.589465,sweep,boom,1,-0.6,2,0.6,-1,,,10.786426,-4.701929,29.210764,-116.551506,0.196554,-8.848903,0.575152,-1.431285,78,8.848903,8.908163,-4.701929,-8.848903,8.848903,14.748171666666668,78,-4.0
826.610222,sweep,boom,1,-0.6,2,0.6,-1,,,10.788488,-4.906657,29.240244,-116.54892,0.099376,-9.863201,1.420217,0.124384,78,9.863201,8.848903,-4.906657,-9.863201,9.863201,16.438668333333336,78,-4.0
826.630932,sweep,boom,1,-0.6,2,0.6,-1,,,10.796302,-5.09345,29.253399,-116.544754,0.377279,-9.019073,0.635174,0.201171,78,9.019073,8.908163,-5.09345,-9.019073,9.019073,15.031788333333335,78,-6.0
826.651636,sweep,boom,1,-0.6,2,0.6,-1,,,10.793993,-5.303546,29.237566,-116.549835,-0.111511,-10.14816,-0.764741,-0.245456,78,10.14816,8.960071,-5.303546,-10.14816,10.14816,16.913600000000002,78,-6.0
826.672343,sweep,boom,1,-0.6,2,0.6,-1,,,10.783339,-5.488016,29.23068,-116.574974,-0.514541,-8.908163,-0.332473,-1.21379,78,8.908163,9.019073,-5.488016,-8.908163,8.908163,14.846938333333334,78,-6.0
826.693047,sweep,boom,1,-0.6,2,0.6,-1,,,10.790005,-5.657828,29.218428,-116.58847,0.321981,-8.201938,-0.591838,-0.651879,78,8.201938,9.676926,-5.657828,-8.201938,8.201938,13.669896666666668,78,-6.0
826.713767,sweep,boom,1,-0.6,2,0.6,-1,,,10.792176,-5.843472,29.22344,-116.579605,0.104831,-8.960071,0.241968,0.427894,78,8.960071,9.019073,-5.843472,-8.960071,8.960071,14.933451666666667,78,-6.0
826.734475,sweep,boom,1,-0.6,2,0.6,-1,,,10.794403,-6.044758,29.241377,-116.579422,0.107522,-9.719902,0.866117,0.008575,78,9.719902,9.676926,-6.044758,-9.719902,9.719902,16.199836666666666,78,-6.0
826.755181,sweep,boom,1,-0.6,2,0.6,-1,,,10.799239,-6.245129,29.250557,-116.590446,0.233545,-9.676926,0.443339,-0.532402,78,9.676926,9.676926,-6.245129,-9.676926,9.676926,16.12821,78,-6.0
826.775907,sweep,boom,1,-0.6,2,0.6,-1,,,10.800154,-6.463681,29.238918,-116.601006,0.044159,-10.54485,-0.561548,-0.50948,78,10.54485,9.676926,-6.463681,-10.54485,10.54485,17.57475,78,-6.0
826.796659,sweep,boom,1,-0.6,2,0.6,-1,,,10.802367,-6.611117,29.214808,-116.61422,0.106641,-7.104769,-1.161857,-0.636553,78,7.104769,9.676926,-6.611117,-7.104769,7.104769,11.841281666666667,78,-6.0
826.817359,sweep,boom,1,-0.6,2,0.6,-1,,,10.80611,-6.812594,29.232811,-116.631401,0.18081,-9.732714,0.869735,-0.830141,78,9.732714,9.719902,-6.812594,-9.732714,9.732714,16.22119,78,-6.0
826.838163,sweep,boom,1,-0.6,2,0.6,-1,,,10.798842,-7.017268,29.255434,-116.630554,-0.349327,-9.838291,1.08738,0.040711,78,9.838291,9.676926,-7.017268,-9.838291,9.838291,16.397151666666666,78,-8.0
826.858859,sweep,boom,1,-0.6,2,0.6,-1,,,10.797585,-7.208267,29.258274,-116.626373,-0.060723,-9.228584,0.137287,0.20197,78,9.228584,9.732714,-7.208267,-9.228584,9.228584,15.380973333333333,78,-8.0
826.879658,sweep,boom,1,-0.6,2,0.6,-1,,,10.804607,-7.369091,29.250734,-116.633163,0.337599,-7.7326,-0.362558,-0.326434,78,7.7326,9.44711,-7.369091,-7.7326,7.7326,12.887666666666666,78,-8.0
826.900365,sweep,boom,1,-0.6,2,0.6,-1,,,10.814388,-7.579938,29.236788,-116.657768,0.472339,-10.182338,-0.673545,-1.188104,78,10.182338,9.44711,-7.579938,-10.182338,10.182338,16.970563333333335,78,-8.0
826.921101,sweep,boom,1,-0.6,2,0.6,-1,,,10.815495,-7.766253,29.230053,-116.663834,0.053363,-8.98543,-0.32479,-0.292509,78,8.98543,9.228584,-7.766253,-8.98543,8.98543,14.975716666666665,78,-8.0
826.941813,sweep,boom,1,-0.6,2,0.6,-1,,,10.816192,-7.97486,29.242702,-116.669785,0.033635,-10.071418,0.610709,-0.287548,78,10.071418,8.98543,-7.97486,-10.071418,10.071418,16.785696666666666,78,-8.0
826.962514,sweep,boom,1,-0.6,2,0.6,-1,,,10.814962,-8.170423,29.246227,-116.666,-0.059391,-9.44711,0.170254,0.182792,78,9.44711,8.98543,-8.170423,-9.44711,9.44711,15.745183333333335,78,-8.0
826.983331,sweep,boom,1,-0.6,2,0.6,-1,,,10.823636,-8.351395,29.24781,-116.671349,0.416688,-8.693365,0.076119,-0.256575,78,8.693365,9.44711,-8.351395,-8.693365,8.693365,14.488941666666667,78,-8.0
827.004038,sweep,boom,1,-0.6,2,0.6,-1,,,10.828732,-8.535373,29.243071,-116.682739,0.246062,-8.884636,-0.228911,-0.550177,78,8.884636,9.44711,-8.535373,-8.884636,8.884636,14.807726666666667,78,-8.0
827.024861,sweep,boom,1,-0.6,2,0.6,-1,,,10.831327,-8.682003,29.227184,-116.700249,0.124649,-7.042038,-0.762986,-0.841056,78,7.042038,9.44711,-8.682003,-7.042038,7.042038,11.73673,78,-8.0
827.045579,sweep,boom,1,-0.6,2,0.6,-1,,,10.832283,-8.920705,29.232321,-116.709091,0.046154,-11.521276,0.247911,-0.426592,78,11.521276,8.884636,-8.920705,-11.521276,11.521276,19.20212666666667,78,-8.0
827.066349,sweep,boom,1,-0.6,2,0.6,-1,,,10.83216,-9.127291,29.254122,-116.710991,-0.005919,-9.946377,1.049687,-0.09142,78,9.946377,8.693365,-9.127291,-9.946377,9.946377,16.577295,78,-10.0
827.087045,sweep,boom,1,-0.6,2,0.6,-1,,,10.82548,-9.326554,29.258316,-116.716164,-0.322761,-9.628051,0.202633,-0.250156,78,9.628051,8.884636,-9.326554,-9.628051,9.628051,16.046751666666665,78,-10.0
827.107848,sweep,boom,1,-0.6,2,0.6,-1,,,10.839059,-9.492132,29.241255,-116.72245,0.652737,-7.959589,-0.82019,-0.302072,78,7.959589,8.907799,-9.492132,-7.959589,7.959589,13.265981666666667,78,-10.0
827.128546,sweep,boom,1,-0.6,2,0.6,-1,,,10.837433,-9.664048,29.222895,-116.72155,-0.078536,-8.30565,-0.886992,0.043558,78,8.30565,8.907799,-9.664048,-8.30565,8.30565,13.84275,78,-10.0
827.149347,sweep,boom,1,-0.6,2,0.6,-1,,,10.840466,-9.841605,29.228468,-116.752983,0.145788,-8.535823,0.267935,-1.511073,78,8.535823,8.535823,-9.841605,-8.535823,8.535823,14.226371666666669,78,-10.0
827.170045,sweep,boom,1,-0.6,2,0.6,-1,,,10.840534,-10.025979,29.232676,-116.755653,0.0033,-8.907799,0.203275,-0.129357,78,8.907799,8.306655,-10.025979,-8.907799,8.907799,14.846331666666668,78,-10.0
827.19088,sweep,boom,1,-0.6,2,0.6,-1,,,10.848935,-10.286524,29.24419,-116.747818,0.403232,-12.50545,0.552724,0.37635,78,12.50545,8.306655,-10.286524,-12.50545,12.50545,20.84241666666667,78,-10.0
827.211589,sweep,boom,1,-0.6,2,0.6,-1,,,10.852992,-10.458549,29.241827,-116.757133,0.195909,-8.306655,-0.114115,-0.449864,78,8.306655,8.535823,-10.458549,-8.306655,8.306655,13.844425,78,-10.0
827.232401,sweep,boom,1,-0.6,2,0.6,-1,,,10.854058,-10.621777,29.241049,-116.769821,0.051199,-7.84326,-0.037414,-0.609791,78,7.84326,8.907799,-10.621777,-7.84326,7.84326,13.0721,78,-10.0
827.253099,sweep,boom,1,-0.6,2,0.6,-1,,,10.86209,-10.787573,29.224697,-116.785393,0.388055,-8.009913,-0.78997,-0.752352,78,8.009913,9.096108,-10.787573,-8.009913,8.009913,13.349855,78,-10.0
827.273906,sweep,boom,1,-0.6,2,0.6,-1,,,10.855683,-10.997656,29.231651,-116.791458,-0.307918,-10.096951,0.33418,-0.291504,78,10.096951,9.096108,-10.997656,-10.096951,10.096951,16.82825166666667,78,-10.0
827.294606,sweep,boom,1,-0.6,2,0.6,-1,,,10.87657,-11.206441,29.254683,-116.796417,1.008975,-10.085792,1.112578,-0.239541,78,10.085792,9.096108,-11.206441,-10.085792,10.085792,16.809653333333333,78,-12.0
827.315419,sweep,boom,1,-0.6,2,0.6,-1,,,10.867309,-11.395746,29.259968,-116.807304,-0.445025,-9.096108,0.254019,-0.523135,78,9.096108,9.772939,-11.395746,-9.096108,9.096108,15.160179999999999,78,-12.0
827.336116,sweep,boom,1,-0.6,2,0.6,-1,,,10.865628,-11.611663,29.249327,-116.817635,-0.081179,-10.431785,-0.514131,-0.498952,78,10.431785,9.857862,-11.611663,-10.431785,10.431785,17.386308333333332,78,-12.0
827.356897,sweep,boom,1,-0.6,2,0.6,-1,,,10.86776,-11.763115,29.227156,-116.819656,0.102549,-7.288214,-1.066905,-0.09729,78,7.288214,9.857862,-11.763115,-7.288214,7.288214,12.147023333333333,78,-12.0
827.377615,sweep,boom,1,-0.6,2,0.6,-1,,,10.870983,-11.96559,29.23366,-116.840652,0.155607,-9.772939,0.313852,-1.013427,78,9.772939,9.772939,-11.96559,-9.772939,9.772939,16.288231666666665,78,-12.0
827.39831,sweep,boom,1,-0.6,2,0.6,-1,,,10.877513,-12.169607,29.244846,-116.851624,0.315504,-9.857862,0.540582,-0.530021,78,9.857862,9.772939,-12.169607,-9.857862,9.857862,16.42977,78,-12.0
827.419009,sweep,boom,1,-0.6,2,0.6,-1,,,10.859481,-12.384212,29.240517,-116.837814,-0.87115,-10.368009,-0.209208,0.667222,78,10.368009,9.857862,-12.384212,-10.368009,10.368009,17.280015000000002,78,-12.0
827.439715,sweep,boom,1,-0.6,2,0.6,-1,,,10.863716,-12.564228,29.247292,-116.844749,0.204524,-8.694231,0.327238,-0.335155,78,8.694231,9.857862,-12.564228,-8.694231,8.694231,14.490385000000002,78,-12.0
827.460566,sweep,boom,1,-0.6,2,0.6,-1,,,10.86235,-12.72594,29.243931,-116.850327,-0.065517,-7.755936,-0.161173,-0.267311,78,7.755936,9.857862,-12.72594,-7.755936,7.755936,12.92656,78,-12.0
827.48127,sweep,boom,1,-0.6,2,0.6,-1,,,10.859591,-12.953918,29.247292,-116.875198,-0.133269,-11.010546,0.162298,-1.201402,78,11.010546,9.857862,-12.953918,-11.010546,11.010546,18.35091,78,-12.0
827.50207,sweep,boom,1,-0.6,2,0.6,-1,,,10.873333,-13.173345,29.25057,-116.87867,0.660721,-10.549865,0.157627,-0.166822,78,10.549865,8.694231,-13.173345,-10.549865,10.549865,17.583108333333335,78,-14.0
827.522773,sweep,boom,1,-0.6,2,0.6,-1,,,10.874794,-13.384329,29.25322,-116.881416,0.070599,-10.190666,0.128002,-0.132621,78,10.190666,8.694231,-13.384329,-10.190666,10.190666,16.984443333333335,78,-14.0
827.543592,sweep,boom,1,-0.6,2,0.6,-1,,,10.880682,-13.553744,29.249586,-116.888519,0.282809,-8.137805,-0.174541,-0.341208,78,8.137805,10.190666,-13.553744,-8.137805,8.137805,13.563008333333334,78,-14.0
827.564285,sweep,boom,1,-0.6,2,0.6,-1,,,10.884015,-13.715033,29.250748,-116.893433,0.161069,-7.794016,0.05611,-0.237643,78,7.794016,10.190666,-13.715033,-7.794016,7.794016,12.990026666666667,78,-14.0
827.585102,sweep,boom,1,-0.6,2,0.6,-1,,,10.88411,-13.881293,29.245079,-116.905579,0.004594,-7.986878,-0.272332,-0.583381,78,7.986878,9.463689,-13.881293,-7.986878,7.986878,13.311463333333334,78,-14.0
827.6058,sweep,boom,1,-0.6,2,0.6,-1,,,10.877267,-14.129543,29.239588,-116.922546,-0.330643,-11.993571,-0.265307,-0.819678,78,11.993571,9.282804,-14.129543,-11.993571,11.993571,19.989285,78,-14.0
827.626577,sweep,boom,1,-0.6,2,0.6,-1,,,10.878729,-14.341538,29.264273,-116.945442,0.070356,-10.204251,1.188162,-1.102025,78,10.204251,8.913311,-14.341538,-10.204251,10.204251,17.007085,78,-14.0
827.647277,sweep,boom,1,-0.6,2,0.6,-1,,,10.878032,-14.537456,29.258165,-116.944649,-0.033653,-9.463689,-0.294957,0.038272,78,9.463689,9.282804,-14.537456,-9.463689,9.463689,15.772815000000001,78,-14.0
827.667991,sweep,boom,1,-0.6,2,0.6,-1,,,10.886009,-14.729739,29.254709,-116.946548,0.385135,-9.282804,-0.166848,-0.091667,78,9.282804,9.463689,-14.729739,-9.282804,9.282804,15.471340000000001,78,-14.0
827.688684,sweep,boom,1,-0.6,2,0.6,-1,,,10.873838,-14.893022,29.233809,-116.944687,-0.588198,-7.890831,-1.010037,0.089781,78,7.890831,9.463689,-14.893022,-7.890831,7.890831,13.151385000000001,78,-14.0
827.709374,sweep,boom,1,-0.6,2,0.6,-1,,,10.883592,-15.077436,29.246895,-116.965675,0.471415,-8.913311,0.632515,-1.014137,78,8.913311,9.282804,-15.077436,-8.913311,8.913311,14.855518333333334,78,-16.0
827.730134,sweep,boom,1,-0.6,2,0.6,-1,,,10.893809,-15.28894,29.260584,-116.987389,0.492192,-10.187982,0.659327,-1.046237,78,10.187982,8.997885,-15.28894,-10.187982,10.187982,16.97997,78,-16.0
827.750838,sweep,boom,1,-0.6,2,0.6,-1,,,10.89814,-15.557791,29.264244,-116.98851,0.20915,-12.985141,0.176821,-0.054102,78,12.985141,8.997885,-15.557791,-12.985141,12.985141,21.64190166666667,78,-16.0
827.771638,sweep,boom,1,-0.6,2,0.6,-1,,,10.895941,-15.744938,29.254751,-116.992294,-0.105742,-8.997885,-0.456462,-0.181928,78,8.997885,8.997885,-15.744938,-8.997885,8.997885,14.996475,78,-16.0
827.792328,sweep,boom,1,-0.6,2,0.6,-1,,,10.891638,-15.88814,29.253958,-116.998466,-0.207968,-6.921048,-0.038293,-0.298418,78,6.921048,9.009371,-15.88814,-6.921048,6.921048,11.53508,78,-16.0
827.813065,sweep,boom,1,-0.6,2,0.6,-1,,,10.89773,-16.059727,29.244341,-116.998878,0.293802,-8.274544,-0.463759,-0.019762,78,8.274544,10.006043,-16.059727,-8.274544,8.274544,13.790906666666668,78,-16.0
827.83376,sweep,boom,1,-0.6,2,0.6,-1,,,10.89747,-16.284086,29.254587,-117.008186,-0.012542,-10.84126,0.495065,-0.449519,78,10.84126,9.079941,-16.284086,-10.84126,10.84126,18.06876666666667,78,-16.0
827.854435,sweep,boom,1,-0.6,2,0.6,-1,,,10.903235,-16.508198,29.261759,-117.022415,0.278826,-10.839872,0.346881,-0.688477,78,10.839872,9.079941,-16.508198,-10.839872,10.839872,18.066453333333335,78,-16.0
827.875135,sweep,boom,1,-0.6,2,0.6,-1,,,10.901869,-16.694689,29.262087,-117.028999,-0.065993,-9.009371,0.015838,-0.318086,78,9.009371,9.889106,-16.694689,-9.009371,9.009371,15.015618333333334,78,-16.0
827.895845,sweep,boom,1,-0.6,2,0.6,-1,,,10.903536,-16.901917,29.246937,-117.02829,0.08047,-10.006043,-0.73149,0.034299,78,10.006043,9.889106,-16.901917,-10.006043,10.006043,16.676738333333333,78,-16.0
827.916537,sweep,boom,1,-0.6,2,0.6,-1,,,10.923821,-17.089802,29.257523,-117.024574,0.980348,-9.079941,0.51163,0.179566,78,9.079941,9.889106,-17.089802,-9.079941,9.079941,15.133235,78,-18.0
827.937243,sweep,boom,1,-0.6,2,0.6,-1,,,10.917825,-17.294558,29.268957,-117.049644,-0.289634,-9.889106,0.552217,-1.210655,78,9.889106,9.876213,-17.294558,-9.889106,9.889106,16.481843333333334,78,-18.0
827.957944,sweep,boom,1,-0.6,2,0.6,-1,,,10.918672,-17.514202,29.279749,-117.074829,0.040911,-10.609921,0.521291,-1.216786,78,10.609921,9.876213,-17.514202,-10.609921,10.609921,17.68320166666667,78,-18.0
827.978657,sweep,boom,1,-0.6,2,0.6,-1,,,10.907265,-17.718767,29.264545,-117.069214,-0.550694,-9.876213,-0.734038,0.27106,78,9.876213,9.889106,-17.718767,-9.876213,9.876213,16.460355,78,-18.0
827.999352,sweep,boom,1,-0.6,2,0.6,-1,,,10.905912,-17.916664,29.270939,-117.080803,-0.06535,-9.562927,0.308929,-0.559768,78,9.562927,9.889106,-17.916664,-9.562927,9.562927,15.938211666666668,78,-18.0
828.020053,sweep,boom,1,-0.6,2,0.6,-1,,,10.908604,-18.063581,29.262659,-117.0681,0.129992,-7.096784,-0.399875,0.613669,78,7.096784,9.889106,-18.063581,-7.096784,7.096784,11.827973333333334,78,-18.0
828.040758,sweep,boom,1,-0.6,2,0.6,-1,,,10.920488,-18.274607,29.265692,-117.076019,0.574002,-10.192163,0.146469,-0.382668,78,10.192163,9.876213,-18.274607,-10.192163,10.192163,16.986938333333335,78,-18.0
828.061467,sweep,boom,1,-0.6,2,0.6,-1,,,10.927837,-18.486685,29.266457,-117.103722,0.3549,-10.241306,0.036941,-1.337802,78,10.241306,9.562927,-18.486685,-10.241306,10.241306,17.068843333333334,78,-18.0
828.082169,sweep,boom,1,-0.6,2,0.6,-1,,,10.923521,-18.716904,29.272715,-117.112015,-0.208508,-11.120187,0.302204,-0.400519,78,11.120187,9.562927,-18.716904,-11.120187,11.120187,18.533645,78,-18.0
828.102872,sweep,boom,1,-0.6,2,0.6,-1,,,10.919136,-18.912083,29.254204,-117.110817,-0.211809,-9.427795,-0.894083,0.058066,78,9.427795,9.81681,-18.912083,-9.427795,9.427795,15.712991666666667,78,-18.0
828.123571,sweep,boom,1,-0.6,2,0.6,-1,,,10.91706,-19.057293,29.245134,-117.106499,-0.100311,-7.015162,-0.4382,0.208541,78,7.015162,9.81681,-19.057293,-7.015162,7.015162,11.691936666666667,78,-20.0
828.144272,sweep,boom,1,-0.6,2,0.6,-1,,,10.939135,-19.23295,29.257072,-117.117401,1.066357,-8.485325,0.57673,-0.52658,78,8.485325,9.551637,-19.23295,-8.485325,8.485325,14.142208333333333,78,-20.0
828.16506,sweep,boom,1,-0.6,2,0.6,-1,,,10.932701,-19.43701,29.257483,-117.12957,-0.309527,-9.81681,0.019715,-0.585539,78,9.81681,9.427795,-19.43701,-9.81681,9.81681,16.36135,78,-20.0
828.185772,sweep,boom,1,-0.6,2,0.6,-1,,,10.928889,-19.731228,29.253262,-117.132072,-0.184002,-14.204446,-0.203787,-0.12069,78,14.204446,8.84796,-19.731228,-14.204446,14.204446,23.674076666666668,78,-20.0
828.206465,sweep,boom,1,-0.6,2,0.6,-1,,,10.929832,-19.928879,29.262482,-117.151657,0.04555,-9.551637,0.445598,-0.946648,78,9.551637,8.84796,-19.928879,-9.551637,9.551637,15.919395,78,-20.0
828.227174,sweep,boom,1,-0.6,2,0.6,-1,,,10.934326,-20.104689,29.263275,-117.156044,0.217031,-8.489933,0.038261,-0.211754,78,8.489933,9.551637,-20.104689,-8.489933,8.489933,14.149888333333335,78,-20.0
828.247869,sweep,boom,1,-0.6,2,0.6,-1,,,10.936935,-20.287806,29.275623,-117.160835,0.126069,-8.84796,0.596685,-0.231677,78,8.84796,9.81681,-20.287806,-8.84796,8.84796,14.7466,78,-20.0
828.26857,sweep,boom,1,-0.6,2,0.6,-1,,,10.940733,-20.454981,29.275951,-117.177765,0.183455,-8.07599,0.015838,-0.81763,78,8.07599,9.551637,-20.454981,-8.07599,8.07599,13.459983333333332,78,-20.0
828.289269,sweep,boom,1,-0.6,2,0.6,-1,,,10.949885,-20.683697,29.281498,-117.215721,0.442157,-11.049304,0.267934,-1.833961,78,11.049304,8.84796,-20.683697,-11.049304,11.049304,18.415506666666666,78,-20.0
828.309973,sweep,boom,1,-0.6,2,0.6,-1,,,10.94561,-20.906361,29.279667,-117.228935,-0.206512,-10.754453,-0.088411,-0.63801,78,10.754453,8.84796,-20.906361,-10.754453,10.754453,17.924088333333334,78,-20.0
828.330679,sweep,boom,1,-0.6,2,0.6,-1,,,10.946429,-21.143108,29.268055,-117.222855,0.039585,-11.433992,-0.560781,0.293585,78,11.433992,10.511244,-21.143108,-11.433992,11.433992,19.056653333333333,78,-22.0
828.351343,sweep,boom,1,-0.6,2,0.6,-1,,,10.954858,-21.308727,29.269243,-117.227539,0.407884,-8.014886,0.057514,-0.226749,78,8.014886,10.701695,-21.308727,-8.014886,8.014886,13.358143333333334,78,-22.0
828.372042,sweep,boom,1,-0.6,2,0.6,-1,,,10.96412,-21.471655,29.272863,-117.233467,0.447445,-7.871202,0.174886,-0.286418,78,7.871202,10.701695,-21.471655,-7.871202,7.871202,13.118670000000002,78,-22.0
828.392751,sweep,boom,1,-0.6,2,0.6,-1,,,10.973013,-21.689333,29.283751,-117.257347,0.429421,-10.511244,0.525727,-1.153038,78,10.511244,10.511244,-21.689333,-10.511244,10.511244,17.51874,78,-22.0
828.413468,sweep,boom,1,-0.6,2,0.6,-1,,,10.975964,-21.912134,29.277372,-117.279556,0.142429,-10.75471,-0.307937,-1.072174,78,10.75471,10.27632,-21.912134,-10.75471,10.75471,17.924516666666666,78,-22.0
828.434179,sweep,boom,1,-0.6,2,0.6,-1,,,10.977753,-22.133787,29.2771,-117.286186,0.0864,-10.701695,-0.013191,-0.319877,78,10.701695,10.27632,-22.133787,-10.701695,10.701695,17.836158333333337,78,-22.0
828.454985,sweep,boom,1,-0.6,2,0.6,-1,,,10.980321,-22.303831,29.276484,-117.281059,0.123442,-8.173457,-0.029547,0.246228,78,8.173457,10.511244,-22.303831,-8.173457,8.173457,13.622428333333335,78,-22.0
828.475756,sweep,boom,1,-0.6,2,0.6,-1,,,10.974938,-22.517288,29.293711,-117.275841,-0.259111,-10.27632,0.829287,0.251219,78,10.27632,10.511244,-22.517288,-10.27632,10.27632,17.127200000000002,78,-22.0
828.496456,sweep,boom,1,-0.6,2,0.6,-1,,,10.973245,-22.724735,29.293383,-117.288658,-0.081826,-10.020988,-0.015837,-0.618971,78,10.020988,10.27632,-22.724735,-10.020988,10.020988,16.701646666666665,78,-22.0
828.517274,sweep,boom,1,-0.6,2,0.6,-1,,,10.976988,-22.955772,29.276907,-117.312782,0.179806,-11.098751,-0.791409,-1.158895,78,11.098751,10.020988,-22.955772,-11.098751,11.098751,18.497918333333335,78,-22.0
828.53798,sweep,boom,1,-0.6,2,0.6,-1,,,10.977042,-23.190416,29.279776,-117.31945,0.002639,-11.331683,0.138537,-0.321934,78,11.331683,10.020988,-23.190416,-11.331683,11.331683,18.886138333333335,78,-24.0
828.558791,sweep,boom,1,-0.6,2,0.6,-1,,,10.978368,-23.364588,29.274557,-117.322098,0.063674,-8.369503,-0.250757,-0.127348,78,8.369503,10.27632,-23.364588,-8.369503,8.369503,13.949171666666667,78,-24.0
828.579483,sweep,boom,1,-0.6,2,0.6,-1,,,10.962945,-23.523062,29.268274,-117.307526,-0.745297,-7.658272,-0.303664,0.704368,78,7.658272,10.020988,-23.523062,-7.658272,7.658272,12.763786666666668,78,-24.0
828.60028,sweep,boom,1,-0.6,2,0.6,-1,,,10.973791,-23.708897,29.269094,-117.307854,0.521542,-8.935843,0.039411,-0.015764,78,8.935843,9.953246,-23.708897,-8.935843,8.935843,14.893071666666668,78,-24.0
828.620977,sweep,boom,1,-0.6,2,0.6,-1,,,10.997602,-24.009848,29.294024,-117.348518,1.15037,-14.540333,1.20449,-1.964803,78,14.540333,9.09118,-24.009848,-14.540333,14.540333,24.233888333333336,78,-24.0
828.641679,sweep,boom,1,-0.6,2,0.6,-1,,,10.991809,-24.23403,29.287386,-117.3638,-0.279781,-10.828985,-0.320693,-0.738385,78,10.828985,9.09118,-24.23403,-10.828985,10.828985,18.048308333333335,78,-24.0
828.662374,sweep,boom,1,-0.6,2,0.6,-1,,,10.986536,-24.440014,29.275925,-117.362,-0.254788,-9.953246,-0.553802,0.08713,78,9.953246,9.382311,-24.440014,-9.953246,9.953246,16.588743333333333,78,-24.0
828.683067,sweep,boom,1,-0.6,2,0.6,-1,,,10.981236,-24.62813,29.278547,-117.351509,-0.256145,-9.09118,0.126752,0.507009,78,9.09118,9.953246,-24.62813,-9.09118,9.09118,15.151966666666667,78,-24.0
828.703853,sweep,boom,1,-0.6,2,0.6,-1,,,10.985553,-24.77957,29.308872,-117.359772,0.207696,-7.286453,1.459131,-0.397646,78,7.286453,9.953246,-24.77957,-7.286453,7.286453,12.144088333333334,78,-24.0
828.724624,sweep,boom,1,-0.6,2,0.6,-1,,,10.986372,-24.974449,29.307877,-117.385933,0.03946,-9.382311,-0.04801,-1.259437,78,9.382311,9.382311,-24.974449,-9.382311,9.382311,15.637185,78,-24.0
828.745354,sweep,boom,1,-0.6,2,0.6,-1,,,10.992001,-25.202522,29.276388,-117.408691,0.27147,-11.001143,-1.518785,-1.097742,78,11.001143,9.109803,-25.202522,-11.001143,11.001143,18.335238333333336,78,-26.0
828.766178,sweep,boom,1,-0.6,2,0.6,-1,,,10.996085,-25.490934,29.26964,-117.42347,0.19615,-13.85055,-0.324074,-0.709814,78,13.85055,9.109803,-25.490934,-13.85055,13.85055,23.08425,78,-26.0
828.786893,sweep,boom,1,-0.6,2,0.6,-1,,,10.989719,-25.679529,29.278643,-117.425217,-0.307293,-9.104036,0.434562,-0.084407,78,9.104036,9.382311,-25.679529,-9.104036,9.104036,15.173393333333335,78,-26.0
828.807608,sweep,boom,1,-0.6,2,0.6,-1,,,10.993284,-25.827143,29.282549,-117.416954,0.172113,-7.125854,0.188598,0.398958,78,7.125854,11.001143,-25.827143,-7.125854,7.125854,11.876423333333335,78,-26.0
828.82836,sweep,boom,1,-0.6,2,0.6,-1,,,10.987888,-26.01619,29.279585,-117.417923,-0.260017,-9.109803,-0.142845,-0.046737,78,9.109803,11.001143,-26.01619,-9.109803,9.109803,15.183005,78,-26.0
828.849063,sweep,boom,1,-0.6,2,0.6,-1,,,11.018993,-26.266489,29.295622,-117.44783,1.50237,-12.08956,0.774608,-1.444307,78,12.08956,9.109803,-26.266489,-12.08956,12.08956,20.14926666666667,78,-26.0
828.869888,sweep,boom,1,-0.6,2,0.6,-1,,,11.014636,-26.503168,29.284517,-117.469261,-0.209267,-11.366021,-0.533336,-1.029279,78,11.366021,9.109803,-26.503168,-11.366021,11.366021,18.943368333333336,78,-26.0
