t_s,phase,joint,joint_index,command,pass_index,amplitude,direction,target_endpoint_deg,stop_reason,slew_deg,boom_deg,arm_deg,bucket_deg,slew_vel_deg_s,boom_vel_deg_s,arm_vel_deg_s,bucket_vel_deg_s
4.462724,seek_endstop,bucket,3,-1.000000,-1,1.000000,-1,nan,,6.140258,-20.115562,86.484032,-118.933014,-0.037503,0.322396,-0.223703,-0.056584
4.483492,seek_endstop,bucket,3,-1.000000,-1,1.000000,-1,nan,,6.141610,-20.103226,86.482635,-118.933998,0.065119,0.593968,-0.067093,-0.047360
4.504181,seek_endstop,bucket,3,-1.000000,-1,1.000000,-1,nan,,6.140012,-20.090618,86.474358,-118.932465,-0.077246,0.609388,-0.400096,0.073945
4.524898,seek_endstop,bucket,3,-1.000000,-1,1.000000,-1,nan,,6.141160,-20.104483,86.470558,-118.918312,0.055391,-0.669303,-0.183317,0.683151
4.545598,seek_endstop,bucket,3,-1.000000,-1,1.000000,-1,nan,,6.139561,-20.104948,86.467033,-118.917984,-0.077208,-0.022436,-0.170253,0.015838
4.566313,seek_endstop,bucket,3,-1.000000,-1,1.000000,-1,nan,,6.140340,-20.090248,86.462555,-118.922821,0.037590,0.709585,-0.216305,-0.233451
4.587047,seek_endstop,bucket,3,-1.000000,-1,1.000000,-1,nan,,6.141105,-20.085426,86.456352,-118.912621,0.036894,0.232566,-0.299108,0.492144
4.587725,sweep_stop,bucket,3,0.000000,-1,1.000000,-1,nan,stall,6.141105,-20.085426,86.456352,-118.912621,0.000000,0.000000,0.000000,0.000000
5.105034,sweep_settle,bucket,3,0.200000,0,0.200000,1,nan,,6.139971,-20.116682,86.479851,-118.927551,0.041365,-0.742592,0.652641,-0.065658
5.125862,sweep_settle,bucket,3,0.200000,0,0.200000,1,nan,,6.140640,-20.102339,86.475670,-118.920593,0.032136,0.688624,-0.200685,0.333819
5.146577,sweep_settle,bucket,3,0.200000,0,0.200000,1,nan,,6.140585,-20.106518,86.479164,-118.928627,-0.002638,-0.201789,0.168817,-0.387751
5.167281,sweep_settle,bucket,3,0.200000,0,0.200000,1,nan,,6.140203,-20.098869,86.476021,-118.922333,-0.018475,0.369500,-0.151759,0.304178
5.187982,sweep_settle,bucket,3,0.200000,0,0.200000,1,nan,,6.140695,-20.109497,86.491432,-118.929703,0.023756,-0.513389,0.744347,-0.356337
5.208709,sweep_settle,bucket,3,0.200000,0,0.200000,1,nan,,6.141433,-20.103895,86.488319,-118.928665,0.035590,0.270221,-0.150269,0.050090
5.229392,sweep_settle,bucket,3,0.200000,0,0.200000,1,nan,,6.141801,-20.105822,86.482414,-118.925606,0.017832,-0.093122,-0.285309,0.147938
5.250082,sweep_settle,bucket,3,0.200000,0,0.200000,1,nan,,6.141583,-20.113909,86.487526,-118.933929,-0.010564,-0.390861,0.246929,-0.402085
5.270840,sweep_settle,bucket,3,0.200000,0,0.200000,1,nan,,6.137608,-20.060852,86.463158,-118.971069,-0.191505,2.556037,-1.174040,-1.789357
5.291527,sweep_settle,bucket,3,0.200000,0,0.200000,1,nan,,6.145626,-20.075933,86.506981,-118.735252,0.387606,-0.728989,2.118295,11.399045
5.312233,sweep_settle,bucket,3,0.200000,0,0.200000,1,nan,,6.136228,-20.148962,86.495834,-118.453011,-0.453904,-3.526990,-0.538351,13.630966
5.332959,sweep_settle,bucket,3,0.200000,0,0.200000,1,nan,,6.139985,-20.118334,86.518562,-118.163757,0.181253,1.477702,1.096742,13.956443
5.354098,sweep_settle,bucket,3,0.200000,0,0.200000,1,nan,,6.144588,-20.092545,86.494492,-117.922020,0.217807,1.220237,-1.138801,11.437132
5.374826,sweep_settle,bucket,3,0.200000,0,0.200000,1,nan,,6.142757,-20.064909,86.501129,-117.697212,-0.088304,1.333130,0.320267,10.844939
5.395574,sweep_settle,bucket,3,0.200000,0,0.200000,1,nan,,6.141856,-20.060865,86.471245,-117.501854,-0.043455,0.194890,-1.440602,9.415930
5.416286,sweep_settle,bucket,3,0.200000,0,0.200000,1,nan,,6.139138,-20.083870,86.475807,-117.295486,-0.131243,-1.110620,0.220277,9.963264
5.437092,sweep_settle,bucket,3,0.200000,0,0.200000,1,nan,,6.138591,-20.129072,86.508560,-117.156151,-0.026262,-2.172485,1.574379,6.696691
5.457804,sweep,bucket,3,0.200000,0,0.200000,1,nan,,6.138059,-20.085455,86.494987,-117.034698,-0.025721,2.105829,-0.655557,5.863742
5.478548,sweep,bucket,3,0.200000,0,0.200000,1,nan,,6.138659,-20.073719,86.469383,-116.935043,0.028977,0.565720,-1.234177,4.804335
5.499257,sweep,bucket,3,0.200000,0,0.200000,1,nan,,6.136583,-20.108936,86.509819,-116.785408,-0.100257,-1.700416,1.952379,7.225121
5.520056,sweep,bucket,3,0.200000,0,0.200000,1,nan,,6.138974,-20.132282,86.519737,-116.597290,0.114938,-1.122448,0.476827,9.044609
5.540765,sweep,bucket,3,0.200000,0,0.200000,1,nan,,6.136487,-20.133526,86.513374,-116.439827,-0.120051,-0.060025,-0.307383,7.603431
5.561570,sweep,bucket,3,0.200000,0,0.200000,1,nan,,6.137867,-20.121340,86.509979,-116.282463,0.066319,0.585711,-0.162844,7.564344
5.582274,sweep,bucket,3,0.200000,0,0.200000,1,nan,,6.137280,-20.134031,86.522224,-116.187485,-0.028370,-0.612921,0.591149,4.587342
5.602988,sweep,bucket,3,0.200000,0,0.200000,1,nan,,6.140190,-20.114237,86.506538,-116.091339,0.140470,0.955594,-0.757089,4.641458
5.623685,sweep,bucket,3,0.200000,0,0.200000,1,nan,,6.135914,-20.108404,86.492661,-115.932442,-0.206579,0.281818,-0.670556,7.677072
5.644387,sweep,bucket,3,0.200000,0,0.200000,1,nan,,6.135135,-20.125711,86.515915,-115.789185,-0.037613,-0.836075,1.123125,6.920218
5.665090,sweep,bucket,3,0.200000,0,0.200000,1,nan,,6.138140,-20.124687,86.507553,-115.608292,0.145159,0.049486,-0.403807,8.737271
5.685888,sweep,bucket,3,0.200000,0,0.200000,1,nan,,6.137239,-20.112514,86.501732,-115.484474,-0.043351,0.585235,-0.279810,5.953507
5.706586,sweep,bucket,3,0.200000,0,0.200000,1,nan,,6.139383,-20.087503,86.481049,-115.351372,0.103616,1.208411,-0.999200,6.430780
5.727383,sweep,bucket,3,0.200000,0,0.200000,1,nan,,6.137799,-20.101219,86.491188,-115.220642,-0.076195,-0.659479,0.487384,6.286070
5.748133,sweep,bucket,3,0.200000,0,0.200000,1,nan,,6.135490,-20.105207,86.497658,-115.096771,-0.111256,-0.192230,0.312045,5.969668
5.768846,sweep,bucket,3,0.200000,0,0.200000,1,nan,,6.137225,-20.121449,86.502220,-114.962517,0.083756,-0.784143,0.220272,6.481544
5.789574,sweep,bucket,3,0.200000,0,0.200000,1,nan,,6.136652,-20.130165,86.503975,-114.809669,-0.027680,-0.420465,0.084357,7.373958
5.810341,sweep,bucket,3,0.200000,0,0.200000,1,nan,,6.138263,-20.101164,86.481216,-114.678253,0.077620,1.396505,-1.095892,6.328018
5.831047,sweep,bucket,3,0.200000,0,0.200000,1,nan,,6.136925,-20.078133,86.465340,-114.538475,-0.064654,1.112315,-0.766613,6.750749
5.851840,sweep,bucket,3,0.200000,0,0.200000,1,nan,,6.138031,-20.069349,86.461571,-114.393311,0.053214,0.422424,-0.181321,6.981171
5.872575,sweep,bucket,3,0.200000,0,0.200000,1,nan,,6.137731,-20.086643,86.441597,-114.270348,-0.014494,-0.834047,-0.963172,5.930229
5.893349,sweep,bucket,3,0.200000,0,0.200000,1,nan,,6.139534,-20.087379,86.456680,-114.198906,0.086803,-0.035510,0.725990,3.439248
5.914054,sweep,bucket,3,0.200000,0,0.200000,1,nan,,6.141023,-20.076862,86.461708,-114.053734,0.071911,0.507995,0.242782,7.010997
5.934852,sweep,bucket,3,0.200000,0,0.200000,1,nan,,6.139056,-20.076397,86.454849,-113.925934,-0.094580,0.022331,-0.329715,6.144727
5.955558,sweep,bucket,3,0.200000,0,0.200000,1,nan,,6.139206,-20.093132,86.447990,-113.771019,0.007257,-0.808193,-0.331194,7.481884
5.976265,sweep,bucket,3,0.200000,0,0.200000,1,nan,,6.136747,-20.096996,86.459167,-113.634628,-0.118745,-0.186694,0.539631,6.586728
5.996968,sweep,bucket,3,0.200000,0,0.200000,1,nan,,6.137252,-20.088528,86.461815,-113.496170,0.024413,0.409080,0.128003,6.687803
6.017769,sweep,bucket,3,0.200000,0,0.200000,1,nan,,6.137307,-20.086082,86.454742,-113.396828,0.002627,0.117559,-0.340197,4.775898
6.038471,sweep,bucket,3,0.200000,0,0.200000,1,nan,,6.139916,-20.119728,86.460175,-113.281334,0.126029,-1.625180,0.262615,5.578927
6.059176,sweep,bucket,3,0.200000,0,0.200000,1,nan,,6.141528,-20.121176,86.470337,-113.142525,0.077851,-0.069934,0.490857,6.703758
6.079880,sweep,bucket,3,0.200000,0,0.200000,1,nan,,6.139438,-20.117775,86.478401,-113.016869,-0.100947,0.164287,0.389274,6.069379
6.100652,sweep,bucket,3,0.200000,0,0.200000,1,nan,,6.140312,-20.113472,86.470093,-112.874718,0.042091,0.207167,-0.399866,6.843754
6.121353,sweep,bucket,3,0.200000,0,0.200000,1,nan,,6.142921,-20.117788,86.479927,-112.776253,0.126033,-0.208515,0.475098,4.756262
6.142083,sweep,bucket,3,0.200000,0,0.200000,1,nan,,6.143126,-20.102434,86.471436,-112.628716,0.009885,0.740691,-0.409884,7.117294
6.162791,sweep,bucket,3,0.200000,0,0.200000,1,nan,,6.143782,-20.096260,86.442963,-112.515663,0.031664,0.298167,-1.374736,5.459366
6.183504,sweep,bucket,3,0.200000,0,0.200000,1,nan,,6.141501,-20.098745,86.454765,-112.422562,-0.110138,-0.120030,0.569814,4.494542
6.204220,sweep,bucket,3,0.200000,0,0.200000,1,nan,,6.141678,-20.110889,86.464989,-112.284630,0.008572,-0.586226,0.493248,6.658517
6.224893,sweep,bucket,3,0.200000,0,0.200000,1,nan,,6.141760,-20.111956,86.465233,-112.135109,0.003965,-0.051542,0.011894,7.232700
6.245648,sweep,bucket,3,0.200000,0,0.200000,1,nan,,6.142307,-20.112064,86.472061,-112.016418,0.026328,-0.005266,0.329095,5.718686
6.266481,sweep,bucket,3,0.200000,0,0.200000,1,nan,,6.143891,-20.121517,86.473045,-111.894829,0.076060,-0.453739,0.047210,5.836320
6.287224,sweep,bucket,3,0.200000,0,0.200000,1,nan,,6.143768,-20.136953,86.497063,-111.757156,-0.005927,-0.744159,1.157727,6.637171
6.307962,sweep,bucket,3,0.200000,0,0.200000,1,nan,,6.141897,-20.132486,86.480202,-111.657326,-0.090244,0.215399,-0.812852,4.813877
6.328654,sweep,bucket,3,0.200000,0,0.200000,1,nan,,6.141528,-20.126204,86.487549,-111.561516,-0.017824,0.303665,0.355156,4.629900
6.349415,sweep,bucket,3,0.200000,0,0.200000,1,nan,,6.144288,-20.152908,86.483864,-111.421471,0.132918,-1.286405,-0.177662,6.745894
6.370125,sweep,bucket,3,0.200000,0,0.200000,1,nan,,6.143659,-20.152908,86.478348,-111.286995,-0.030341,0.000000,-0.266471,6.492931
6.390820,sweep,bucket,3,0.200000,0,0.200000,1,nan,,6.144096,-20.152950,86.472198,-111.159134,0.021123,-0.001980,-0.297039,6.178407
6.411550,sweep,bucket,3,0.200000,0,0.200000,1,nan,,6.140859,-20.145424,86.462715,-111.032860,-0.156178,0.363097,-0.457331,6.091599
6.432238,sweep,bucket,3,0.200000,0,0.200000,1,nan,,6.142757,-20.144043,86.481789,-110.914345,0.091778,0.066688,0.921742,5.728538
6.452976,sweep,bucket,3,0.200000,0,0.200000,1,nan,,6.138659,-20.111874,86.459602,-110.826874,-0.197623,1.551339,-1.069798,4.217930
6.473766,sweep,bucket,3,0.200000,0,0.200000,1,nan,,6.141364,-20.137035,86.465179,-110.705063,0.130101,-1.210337,0.268088,5.859488
6.494456,sweep,bucket,3,0.200000,0,0.200000,1,nan,,6.140476,-20.133347,86.474083,-110.585991,-0.042912,0.178251,0.430443,5.754537
6.515203,sweep,bucket,3,0.200000,0,0.200000,1,nan,,6.141160,-20.157171,86.495911,-110.455711,0.032923,-1.148362,1.052227,6.279777
6.535893,sweep,bucket,3,0.200000,0,0.200000,1,nan,,6.141938,-20.151516,86.490692,-110.320801,0.037632,0.273330,-0.252203,6.520319
6.556653,sweep,bucket,3,0.200000,0,0.200000,1,nan,,6.139479,-20.139946,86.483345,-110.195061,-0.118448,0.557364,-0.354028,6.056976
6.577437,sweep,bucket,3,0.200000,0,0.200000,1,nan,,6.139220,-20.152103,86.502304,-110.069794,-0.012493,-0.585181,0.912619,6.029666
6.598189,sweep,bucket,3,0.200000,0,0.200000,1,nan,,6.142225,-20.135712,86.486870,-109.980530,0.144765,0.789629,-0.743567,4.299530
6.618886,sweep,bucket,3,0.200000,0,0.200000,1,nan,,6.142580,-20.127146,86.490585,-109.907150,0.017160,0.413817,0.179519,3.545497
6.639630,sweep,bucket,3,0.200000,0,0.200000,1,nan,,6.141542,-20.146488,86.495422,-109.782646,-0.050046,-0.932440,0.233110,6.001595
6.660323,sweep,bucket,3,0.200000,0,0.200000,1,nan,,6.142293,-20.144318,86.496460,-109.686600,0.036308,0.104962,0.050171,4.641444
6.681022,sweep,bucket,3,0.200000,0,0.200000,1,nan,,6.142252,-20.135302,86.476212,-109.556404,-0.001980,0.435570,-0.978052,6.290020
6.701716,sweep,bucket,3,0.200000,0,0.200000,1,nan,,6.144055,-20.111259,86.472496,-109.475540,0.087137,1.161823,-0.179555,3.907621
6.722401,sweep,bucket,3,0.200000,0,0.200000,1,nan,,6.144902,-20.121258,86.491676,-109.337486,0.040943,-0.483391,0.927160,6.674033
6.743096,sweep,bucket,3,0.200000,0,0.200000,1,nan,,6.145298,-20.111095,86.490417,-109.274879,0.019143,0.491107,-0.060728,3.025194
6.763781,sweep,bucket,3,0.200000,0,0.200000,1,nan,,6.144656,-20.127008,86.483917,-109.179230,-0.031039,-0.769378,-0.314355,4.624195
6.784472,sweep,bucket,3,0.200000,0,0.200000,1,nan,,6.145326,-20.118484,86.479546,-109.040894,0.032350,0.411967,-0.211265,6.685877
6.805162,sweep,bucket,3,0.200000,0,0.200000,1,nan,,6.144834,-20.146734,86.504410,-108.908104,-0.023770,-1.365427,1.201682,6.418102
6.825878,sweep,bucket,3,0.200000,0,0.200000,1,nan,,6.144465,-20.128948,86.485779,-108.788742,-0.017804,0.858535,-0.899418,5.761811
6.846572,sweep,bucket,3,0.200000,0,0.200000,1,nan,,6.146788,-20.121572,86.488533,-108.685471,0.112220,0.356463,0.133344,4.990483
6.867305,sweep,bucket,3,0.200000,0,0.200000,1,nan,,6.146692,-20.123976,86.490746,-108.556793,-0.004612,-0.115963,0.106739,6.206352
6.887996,sweep,bucket,3,0.200000,0,0.200000,1,nan,,6.147347,-20.134727,86.490036,-108.452042,0.031689,-0.519564,-0.034329,5.062609
6.908681,sweep,bucket,3,0.200000,0,0.200000,1,nan,,6.146173,-20.137678,86.495529,-108.375313,-0.056794,-0.142646,0.265480,3.709126
6.929364,sweep,bucket,3,0.200000,0,0.200000,1,nan,,6.148919,-20.139769,86.488647,-108.246147,0.132751,-0.101049,-0.332867,6.245223
6.950101,sweep,bucket,3,0.200000,0,0.200000,1,nan,,6.147006,-20.143606,86.505257,-108.123787,-0.092228,-0.185115,0.801068,5.900628
6.970784,sweep,bucket,3,0.200000,0,0.200000,1,nan,,6.146747,-20.125055,86.497581,-108.012253,-0.012549,0.896892,-0.371173,5.392581
6.991494,sweep,bucket,3,0.200000,0,0.200000,1,nan,,6.146460,-20.131653,86.490204,-107.898880,-0.013852,-0.318599,-0.356198,5.474229
7.012201,sweep,bucket,3,0.200000,0,0.200000,1,nan,,6.147539,-20.124619,86.486107,-107.782227,0.052117,0.339747,-0.197911,5.633869
7.032902,sweep,bucket,3,0.200000,0,0.200000,1,nan,,6.147525,-20.116764,86.468239,-107.685974,-0.000660,0.379439,-0.863142,4.649615
7.053616,sweep,bucket,3,0.200000,0,0.200000,1,nan,,6.149178,-20.109455,86.474846,-107.605949,0.079791,0.352795,0.319164,3.862944
7.074320,sweep,bucket,3,0.200000,0,0.200000,1,nan,,6.146405,-20.130766,86.474083,-107.489647,-0.133945,-1.029334,-0.036950,5.617787
7.095007,sweep,bucket,3,0.200000,0,0.200000,1,nan,,6.145080,-20.130096,86.478233,-107.377808,-0.064050,0.032355,0.200735,5.405969
7.115697,sweep,bucket,3,0.200000,0,0.200000,1,nan,,6.143700,-20.130178,86.494110,-107.253059,-0.066685,-0.003962,0.767211,6.029407
7.136389,sweep,bucket,3,0.200000,0,0.200000,1,nan,,6.144424,-20.125479,86.495613,-107.134171,0.034989,0.227099,0.072619,5.745811
7.157074,sweep,bucket,3,0.200000,0,0.200000,1,nan,,6.144274,-20.129700,86.503807,-107.014061,-0.007264,-0.204063,0.396240,5.806561
7.177799,sweep,bucket,3,0.200000,0,0.200000,1,nan,,6.142894,-20.094702,86.487030,-106.955223,-0.066574,1.688741,-0.809436,2.838957
7.198490,sweep,bucket,3,0.200000,0,0.200000,1,nan,,6.145326,-20.127350,86.495232,-106.862045,0.117517,-1.577897,0.396125,4.503277
7.219182,sweep,bucket,3,0.200000,0,0.200000,1,nan,,6.143441,-20.129946,86.497307,-106.733383,-0.091101,-0.125429,0.100344,6.217997
7.239874,sweep,bucket,3,0.200000,0,0.200000,1,nan,,6.144315,-20.107761,86.487633,-106.635796,0.042251,1.072121,-0.467403,4.715946
7.260630,sweep,bucket,3,0.200000,0,0.200000,1,nan,,6.145298,-20.116381,86.503784,-106.516685,0.047388,-0.415303,0.777952,5.738880
7.281310,sweep,bucket,3,0.200000,0,0.200000,1,nan,,6.148413,-20.114195,86.499161,-106.415222,0.150603,0.105686,-0.223262,4.906157
7.302136,sweep,bucket,3,0.200000,0,0.200000,1,nan,,6.149588,-20.127609,86.504356,-106.274254,0.056417,-0.644198,0.249282,6.769651
7.322853,sweep,bucket,3,0.200000,0,0.200000,1,nan,,6.148481,-20.105618,86.489326,-106.193390,-0.053406,1.061530,-0.725269,3.902934
7.343560,sweep,bucket,3,0.200000,0,0.200000,1,nan,,6.149957,-20.095236,86.496216,-106.120140,0.071246,0.501361,0.332482,3.537566
7.364262,sweep,bucket,3,0.200000,0,0.200000,1,nan,,6.149970,-20.114634,86.502419,-106.014450,0.000660,-0.937005,0.299578,5.105360
7.384966,sweep,bucket,3,0.200000,0,0.200000,1,nan,,6.151186,-20.133690,86.522987,-105.896324,0.058723,-0.920431,0.993670,5.705355
7.405673,sweep,bucket,3,0.200000,0,0.200000,1,nan,,6.149902,-20.131668,86.510040,-105.783371,-0.062012,0.097636,-0.625397,5.455075
7.426471,sweep,bucket,3,0.200000,0,0.200000,1,nan,,6.152497,-20.120480,86.509216,-105.677620,0.124792,0.537917,-0.039408,5.084272
7.447176,sweep,bucket,3,0.200000,0,0.200000,1,nan,,6.151855,-20.132010,86.520065,-105.562729,-0.031009,-0.556839,0.523851,5.549259
7.467922,sweep,bucket,3,0.200000,0,0.200000,1,nan,,6.151104,-20.118156,86.499161,-105.472092,-0.036216,0.667688,-1.007459,4.368948
7.488628,sweep,bucket,3,0.200000,0,0.200000,1,nan,,6.149848,-20.107229,86.500145,-105.395523,-0.060692,0.527759,0.047498,3.697612
7.509440,sweep,bucket,3,0.200000,0,0.200000,1,nan,,6.151609,-20.100945,86.507248,-105.285965,0.084738,0.302165,0.341578,5.268180
7.530152,sweep,bucket,3,0.200000,0,0.200000,1,nan,,6.150571,-20.115179,86.522987,-105.167397,-0.050088,-0.686734,0.759230,5.720589
7.550873,sweep,bucket,3,0.200000,0,0.200000,1,nan,,6.148085,-20.095263,86.497856,-105.057060,-0.119986,0.961203,-1.213041,5.324854
7.571583,sweep,bucket,3,0.200000,0,0.200000,1,nan,,6.148946,-20.085426,86.486702,-104.950485,0.041554,0.474902,-0.538222,5.146092
7.592286,sweep,bucket,3,0.200000,0,0.200000,1,nan,,6.149451,-20.097176,86.499329,-104.837006,0.024413,-0.567440,0.609668,5.481074
7.613094,sweep,bucket,3,0.200000,0,0.200000,1,nan,,6.146979,-20.089729,86.491241,-104.761650,-0.118833,0.357811,-0.388668,3.621771
7.633914,sweep,bucket,3,0.200000,0,0.200000,1,nan,,6.150312,-20.102585,86.486160,-104.652740,0.160092,-0.617405,-0.244075,5.230885
7.654663,sweep,bucket,3,0.200000,0,0.200000,1,nan,,6.150080,-20.107925,86.490669,-104.541626,-0.011192,-0.257409,0.217251,5.354900
7.675475,sweep,bucket,3,0.200000,0,0.200000,1,nan,,6.149096,-20.128813,86.505669,-104.430595,-0.047259,-1.003587,0.720692,5.334962
7.696187,sweep,bucket,3,0.200000,0,0.200000,1,nan,,6.145790,-20.117762,86.483208,-104.301010,-0.159609,0.533570,-1.084288,6.256422
7.716908,sweep,bucket,3,0.200000,0,0.200000,1,nan,,6.147443,-20.132269,86.480637,-104.185730,0.079771,-0.700136,-0.123941,5.563507
7.737630,sweep,bucket,3,0.200000,0,0.200000,1,nan,,6.147334,-20.119167,86.472610,-104.070641,-0.005274,0.632168,-0.387607,5.554051
7.758340,sweep,bucket,3,0.200000,0,0.200000,1,nan,,6.145504,-20.107748,86.458344,-103.989754,-0.088390,0.551445,-0.688647,3.905630
7.779050,sweep,bucket,3,0.200000,0,0.200000,1,nan,,6.145257,-20.099989,86.469604,-103.929535,-0.011873,0.374653,0.543511,2.907848
7.799754,sweep,bucket,3,0.200000,0,0.200000,1,nan,,6.147388,-20.116491,86.473862,-103.818977,0.102927,-0.797028,0.205855,5.339693
7.820545,sweep,bucket,3,0.200000,0,0.200000,1,nan,,6.146979,-20.129782,86.475723,-103.712769,-0.019711,-0.639300,0.089358,5.108491
7.841250,sweep,bucket,3,0.200000,0,0.200000,1,nan,,6.147088,-20.107981,86.474792,-103.609322,0.005278,1.052958,-0.044863,4.996270
7.861973,sweep,bucket,3,0.200000,0,0.200000,1,nan,,6.149424,-20.100111,86.471840,-103.514397,0.112725,0.379707,-0.142390,4.580872
7.882787,sweep,bucket,3,0.200000,0,0.200000,1,nan,,6.150872,-20.085426,86.462280,-103.395546,0.069569,0.705533,-0.459417,5.709896
7.903488,sweep,bucket,3,0.200000,0,0.200000,1,nan,,6.150407,-20.098200,86.471870,-103.308029,-0.022436,-0.616986,0.463235,4.227840
7.924197,sweep,bucket,3,0.200000,0,0.200000,1,nan,,6.147717,-20.095932,86.469765,-103.230911,-0.129947,0.109499,-0.101583,3.723614
7.944896,sweep,bucket,3,0.200000,0,0.200000,1,nan,,6.149533,-20.103172,86.477989,-103.132187,0.087770,-0.349760,0.397274,4.769273
7.965742,sweep,bucket,3,0.200000,0,0.200000,1,nan,,6.147580,-20.094128,86.460396,-103.007156,-0.093715,0.433840,-0.844088,5.998398
7.986450,sweep,bucket,3,0.200000,0,0.200000,1,nan,,6.147798,-20.078638,86.459465,-102.907516,0.010554,0.748015,-0.044855,4.811306
8.007230,sweep,bucket,3,0.200000,0,0.200000,1,nan,,6.149396,-20.076834,86.457909,-102.808998,0.076916,0.086777,-0.074944,4.741166
8.027937,sweep,bucket,3,0.200000,0,0.200000,1,nan,,6.146610,-20.066671,86.433487,-102.667503,-0.134578,0.490814,-1.179538,6.833138
8.048649,sweep,bucket,3,0.200000,0,0.200000,1,nan,,6.147812,-20.078747,86.445015,-102.594772,0.058039,-0.583025,0.556644,3.511669
8.069484,sweep,bucket,3,0.200000,0,0.200000,1,nan,,6.147498,-20.075823,86.447609,-102.514183,-0.015080,0.140314,0.124578,3.868135
8.090187,sweep,bucket,3,0.200000,0,0.200000,1,nan,,6.149642,-20.067968,86.455421,-102.412628,0.103590,0.379390,0.377411,4.905017
8.110922,sweep,bucket,3,0.200000,0,0.200000,1,nan,,6.147511,-20.065893,86.455231,-102.318878,-0.102778,0.100143,-0.009224,4.521577
8.131624,sweep,bucket,3,0.200000,0,0.200000,1,nan,,6.148809,-20.083679,86.469955,-102.211716,0.062684,-0.859098,0.711296,5.176361
8.152393,sweep,bucket,3,0.200000,0,0.200000,1,nan,,6.148905,-20.082394,86.470665,-102.105034,0.004604,0.061829,0.034203,5.136713
8.173097,sweep,bucket,3,0.200000,0,0.200000,1,nan,,6.145654,-20.084074,86.465775,-101.971382,-0.157026,-0.081152,-0.236198,6.454874
8.193809,sweep,bucket,3,0.200000,0,0.200000,1,nan,,6.145790,-20.099060,86.472168,-101.897865,0.006596,-0.723528,0.308670,3.549706
8.214513,sweep,bucket,3,0.200000,0,0.200000,1,nan,,6.149943,-20.069498,86.461678,-101.838379,0.200570,1.427742,-0.506703,2.872967
8.235228,sweep,bucket,3,0.200000,0,0.200000,1,nan,,6.150175,-20.077681,86.469055,-101.732941,0.011211,-0.395028,0.356119,5.090192
8.255935,sweep,bucket,3,0.200000,0,0.200000,1,nan,,6.149205,-20.093609,86.481377,-101.638481,-0.046837,-0.769180,0.595026,4.561647
8.276644,sweep,bucket,3,0.200000,0,0.200000,1,nan,,6.148208,-20.078638,86.465179,-101.526535,-0.048154,0.722972,-0.782340,5.405798
